Date,Timestamp,Latitude,Longitude,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,Final.out
Sat Jun 09 18:27:39 PDT 2018,1528594059.623,29.8997481,-131.7556092,138.426076632567,696.34669983473,825.843767377944,776.546055232412,52.8903274138304,3.77328392541111,143.620627368876,170.320898106414,106.927477435868,87.8208645746068,94.898899151505,498.762068751108,195.233782015959,181.794948711512,33.9697051933003,274.925162098331,122.676777034217
Sat Jun 09 18:27:40 PDT 2018,1528594060.627,29.8997198,-131.7555233,140.139207419004,699.75998463522,830.170526236949,774.432694634353,52.7090500035885,3.72376564113095,143.209950541799,169.703019144055,106.605061996327,95.2098132116786,94.5503183178485,497.408562413448,194.636669409452,181.34558442086,48.9794318504357,274.143620700341,123.372134707665
Sat Jun 09 18:27:41 PDT 2018,1528594061.624,29.8996919,-131.7554393,146.154120302228,708.375143903211,840.906038723252,784.615437816972,52.5277725933466,3.67424735685079,142.799273714723,169.085140181696,106.29376530484,94.8420889365297,94.2017374841919,496.055056075788,194.039556802945,138.609037207343,43.7234354496288,273.39929583917,122.451401256091
Sat Jun 09 18:27:42 PDT 2018,1528594062.635,29.89967,-131.7553561,139.242772235667,701.383027786903,832.379768486414,770.163327991596,52.3464951831047,16.8956292596538,142.388596887646,193.329720022194,105.971349865299,94.4743646613807,93.8531566505354,518.319006123223,193.442444196438,138.209598752491,38.4798996752119,272.61775444118,122.090474308895
Sat Jun 09 18:27:43 PDT 2018,1528594063.629,29.8996546,-131.7552761,134.498410480351,694.383270785315,817.444744622278,768.035752244658,52.1652177728628,3.55870469353043,141.977920060569,167.790536200639,105.660053173811,94.115395096065,93.5045758168789,493.26517513245,192.845331589931,137.810160297639,33.2413853132983,271.873429580008,120.079231827081
Sat Jun 09 18:27:44 PDT 2018,1528594064.629,29.8996513,-131.7552014,144.834229954469,697.784580636863,828.202794295389,774.13357502727,51.9839403626209,3.50918640925027,141.567243233492,192.064539069306,114.910879808133,93.7564255307493,101.598800480082,515.556747935892,192.248218983424,179.697904765652,38.1303064669292,303.544725576441,128.239061520812
Sat Jun 09 18:27:45 PDT 2018,1528594065.632,29.899663,-131.7551376,142.229615525569,701.184237558193,832.552090341201,776.114612599274,51.8026629523789,16.7305683120533,141.156566406416,191.417237078778,114.588464368592,101.146605659605,92.8170962659613,514.175618842226,191.651106376918,179.248540475,37.9496832633254,302.763184158602,127.872515387504
Sat Jun 09 18:27:46 PDT 2018,1528594066.648,29.8996885,-131.7550854,143.930365098383,699.393995909383,830.48614162649,778.086172401225,51.6818081442636,16.664543933013,140.745889579339,190.76993508825,114.266048929051,93.0384864001178,92.4685154323047,512.79448974856,191.053993770411,178.799176184347,37.7632329972421,301.981642740763,127.505969254195
Sat Jun 09 18:27:47 PDT 2018,1528594067.658,29.8997271,-131.7550472,143.474718621111,697.597767263496,828.390142533372,771.849983335342,51.5005307340217,16.5985195539728,140.335212752262,190.122633097721,113.94363348951,92.6882729361514,100.553057979113,511.413360654894,190.456881163904,136.06262897083,32.5247186353286,301.200101322924,125.00313123017
Sat Jun 09 18:27:48 PDT 2018,1528594068.645,29.8997779,-131.7550234,143.028976799879,695.801538617611,826.294143440255,769.760315658744,51.3192533237798,3.26159498784948,139.944092111582,189.475331107193,113.621218049969,92.338059472185,100.194795029061,510.032231561228,189.859768557397,177.950373438843,32.3499224942044,300.418559905085,126.782655080776
Sat Jun 09 18:27:49 PDT 2018,1528594069.636,29.8998398,-131.7550176,144.735364305833,699.208836421026,830.613390301655,771.760307267185,51.1379759135379,3.21207670356932,139.552971470902,188.828029116665,113.298802610429,91.9878460082186,99.8365320790086,508.651102467563,189.26265595089,135.213826225326,37.2388436478352,299.637018487246,124.256314417877
Sat Jun 09 18:27:50 PDT 2018,1528594070.629,29.8999085,-131.7550294,146.439276403227,702.634098939054,828.517391208537,773.749516730855,50.956698503296,16.4334586063723,155.901946385577,188.180727126136,112.976387170888,99.3780261370743,99.4879512453521,507.269973373897,188.665543344383,177.101570693339,42.1269591514898,298.855477069407,129.707831787057
Sat Jun 09 18:27:51 PDT 2018,1528594071.629,29.8999798,-131.7550517,148.140710792692,706.051718751622,832.845170931921,775.749510527837,50.7754210930541,16.3674342273321,155.471713372103,187.533425135608,112.653971731347,99.0190565717586,99.1393704116955,529.533923421332,213.774331351836,176.652206402687,36.8834233770729,298.073935651568,130.39734126202
Sat Jun 09 18:27:52 PDT 2018,1528594072.638,29.9000521,-131.7550763,152.010923234335,709.453029554768,837.164421215034,781.839161418789,50.5941436828122,16.3014098482919,155.04148035863,186.88612314508,121.903276989841,98.6600870064429,107.225253360138,528.125171571661,213.177218745329,176.202842112035,36.7144533723939,297.292394233729,136.957100112088
Sat Jun 09 18:27:53 PDT 2018,1528594073.631,29.9001229,-131.7550992,147.251703706492,707.656800905689,835.06842211791,779.71158567185,50.4732888746968,16.2353854692517,154.611247345157,186.238821154551,121.569744569234,98.2923613397778,106.866988871164,526.716419721989,186.874205524862,175.753477821382,41.6025688760485,296.51085281589,134.410724137863
Sat Jun 09 18:27:54 PDT 2018,1528594074.625,29.900193,-131.7551187,144.64640367115,700.657044855707,826.564686836153,773.484872869819,50.2920114644549,16.1693610902115,154.181014331684,185.591519164023,121.236212148627,97.933391774462,98.0742606000897,501.662588731216,186.306948784341,175.30411353073,41.4219456724447,295.729311398051,132.941307909888
Sat Jun 09 18:27:55 PDT 2018,1528594075.637,29.9002643,-131.7551352,146.362695833144,698.866804155305,824.476199740641,771.37151227176,50.110734054213,16.1198428059313,153.750781318211,184.944217173495,111.342076011051,97.5744222091463,97.7353634217513,523.926538778651,185.73969204382,132.567566317213,41.2296692699163,294.947769980212,121.954821164132
Sat Jun 09 18:27:56 PDT 2018,1528594076.626,29.9003347,-131.7551516,143.757395797802,702.27410290713,828.802962021358,773.371503877673,49.9294566439711,16.0703245216511,153.320548304738,184.296915182966,120.580264288479,104.963370846215,105.821246370194,522.517786928979,185.142579437313,174.455310785226,46.1127660614836,294.166228562373,132.168830043141
Sat Jun 09 18:27:57 PDT 2018,1528594077.631,29.9004042,-131.7551685,149.772307892559,700.483861255126,826.714476115833,771.291312464928,49.7481792337292,16.020806237371,152.909871477661,183.649613192438,120.246731867872,96.8564830785148,97.0285180991201,521.109035079308,184.575322696792,174.005946494574,45.9204896558477,293.384687144534,135.009519880215
Sat Jun 09 18:27:58 PDT 2018,1528594078.628,29.9004729,-131.7551836,151.473742282025,703.903134001104,837.457501789727,773.318429998936,49.5669018234873,15.9547818583308,152.479638464188,183.00231120191,119.913199447265,96.5062682230323,96.6799372654636,519.700283229636,209.684110704246,173.556582203922,50.7852987585454,292.603145726695,135.693470864645
Sat Jun 09 18:27:59 PDT 2018,1528594079.633,29.9005408,-131.7551968,148.863489918663,702.130854295121,828.938744740479,775.313682719822,49.3856244132454,15.8887574792906,152.049405450715,182.355009211382,119.579667026658,96.1560533675497,96.3313564318071,518.291531379964,209.057142231753,173.107217913269,50.598849415389,291.821604308856,134.221578472661
Sat Jun 09 18:28:00 PDT 2018,1528594080.633,29.9006092,-131.7552089,148.415271539848,705.562101038441,833.257991597874,777.318413210763,49.2043470030035,15.8227331002503,151.619172437241,181.707707220853,119.246134606051,103.545002004619,104.41723938025,516.910402286298,208.460029625246,172.657853622617,55.4586371055833,291.040062891017,133.830703072949
Sat Jun 09 18:28:01 PDT 2018,1528594081.636,29.900678,-131.7552217,152.286168799462,703.771858434835,837.578258129657,779.313665931649,49.0230695927616,15.7567087212101,151.208495610165,181.060405230325,118.912602185444,103.17727772947,104.058974891275,539.146742188355,207.862917018739,172.208489331965,55.2605336374678,290.258521473178,135.060548897804
Sat Jun 09 18:28:02 PDT 2018,1528594082.632,29.9007486,-131.7552364,151.842902748666,707.177503301648,835.467233843329,777.205044218618,48.8417921825197,15.6906843421699,150.797818783088,180.413103239797,118.590186745903,102.809553454321,103.710394057619,537.710367567945,207.265804412232,171.759125041313,44.9299741673391,289.476980055339,134.694002764495
Sat Jun 09 18:28:03 PDT 2018,1528594083.627,29.9008212,-131.7552536,149.232650385307,700.191374182418,826.947455933713,771.002024338048,48.7209373744043,15.6246599631297,150.367585769615,179.795224277437,118.256654325296,94.7026656866204,103.361813223962,512.628901195807,206.668691805725,171.30976075066,44.7376977617032,288.6954386375,133.744652355301
Sat Jun 09 18:28:04 PDT 2018,1528594084.631,29.9008932,-131.755273,148.779479677151,703.608993998178,837.675456418402,777.104586005687,48.5396599641624,15.5586355840895,149.956908942538,179.177345315078,117.923121904689,102.109125134872,103.013232390306,534.892863853869,206.071579199218,170.860396460008,49.6141600633256,287.913897219661,133.35130079092
Sat Jun 09 18:28:05 PDT 2018,1528594085.631,29.9009668,-131.7552935,154.791915215644,707.022279750274,835.55692013447,779.109316499156,48.3583825539205,15.5091172998093,149.526675929065,178.559466352719,117.589589484082,101.750155569556,102.664651556649,533.484111989465,205.474466592711,170.411032169356,44.3589710868765,287.132355801822,133.558132706573
Sat Jun 09 18:28:06 PDT 2018,1528594086.634,29.9010414,-131.7553152,156.488396491263,710.429577553691,846.269895429956,785.216617736691,48.1771051436786,15.4430929207691,165.85609465734,202.833469221382,117.267174044541,109.139104206628,102.316070722993,532.075360125061,204.877353986204,169.961667878704,54.2991506832538,286.350814383983,136.877785267902
Sat Jun 09 18:28:07 PDT 2018,1528594087.631,29.9011141,-131.7553335,156.027796111677,713.836874405507,844.136333956821,787.211870457577,47.9958277334367,15.393574636489,165.406305457471,202.186167230853,126.50688193081,108.771379931479,101.967489889336,530.666608260658,204.280241379697,169.512303588051,49.0315037839382,285.569272966144,141.267339021244
Sat Jun 09 18:28:08 PDT 2018,1528594088.64,29.9011825,-131.7553404,157.723592569325,712.046631805094,842.010284485297,780.999374310629,47.8749729253214,15.3440563522088,148.216420702249,201.538865240325,116.611224417406,108.40365565633,101.61890905568,529.257856396254,203.68312877319,169.062939297399,43.770488671044,284.824948085124,132.413822559827
Sat Jun 09 18:28:09 PDT 2018,1528594089.633,29.9012466,-131.7553346,150.799862501994,705.052861803774,833.468989059256,774.797660305926,47.754118117206,15.2945380679287,147.786187688776,200.891563249797,125.850932303676,100.296769280143,101.270328222023,527.84910453185,203.086016166683,168.613575006747,53.7106682674213,284.043406667285,136.818559996226
Sat Jun 09 18:28:10 PDT 2018,1528594090.653,29.9013032,-131.755312,152.506250007948,708.466146604268,837.765697539855,780.909698237418,47.5728407069641,15.2450197836485,164.115606417051,200.244261259268,115.955274790271,99.9465558161766,100.921747388367,526.440352667446,202.488903560176,168.164210716095,53.5009116003811,283.261865249446,134.230762399109
Sat Jun 09 18:28:11 PDT 2018,1528594091.633,29.9013483,-131.7552764,149.898474203491,706.675904003855,835.64716125993,778.810554294441,97.5463086645871,15.1955014993683,163.665817217182,199.59695926874,125.183865695474,107.344260554598,100.57316655471,525.031600803042,201.891790953669,167.714846425442,48.2390908375106,282.480323831607,137.541169949483
Sat Jun 09 18:28:12 PDT 2018,1528594092.632,29.9013812,-131.7552298,145.139254676968,694.49656949606,820.704625398191,760.297214799442,47.2102810845492,15.1459832150882,146.456376275563,174.05777544719,115.28820818207,91.4806998746765,100.224585721054,523.622848938639,201.294678347163,167.26548213479,42.9722486621368,281.698782413768,130.213731429519
Sat Jun 09 18:28:13 PDT 2018,1528594093.636,29.9014041,-131.7551732,153.311248428249,703.119368694535,825.024891929974,766.434252213131,47.0894262764339,15.096464930808,146.02614326209,173.43989648483,114.954675761463,91.130485019194,99.8760048873969,522.214097074235,200.697565740656,166.816117844138,42.7916254554256,280.917240995929,130.490409511777
Sat Jun 09 18:28:15 PDT 2018,1528594095.648,29.9014448,-131.7550542,155.011998001065,706.531000561614,835.752891224679,776.659640842392,46.9685714683186,15.0469466465279,162.355561990366,197.713899353493,124.194383647733,98.5369444674456,107.960547434205,544.450424350936,200.100453134149,166.366753553486,47.668087757048,280.13569957809,139.603190824399
Sat Jun 09 18:28:16 PDT 2018,1528594096.641,29.901465,-131.7549965,158.868038638495,715.141828537721,840.049599705278,786.880292095356,46.8477166602033,14.9974283622477,161.925328976893,197.066597362965,123.860849460138,105.934649205867,107.611966600548,543.014049730527,199.503340527642,165.917389262833,52.539528646167,279.354158160251,141.364444049317
Sat Jun 09 18:28:17 PDT 2018,1528594097.645,29.9014852,-131.7549382,158.409914815172,713.339610988362,844.362356467178,784.776409269879,46.7268618520879,28.2188102650507,161.475539777023,196.419295372436,123.527315272544,105.575681032067,107.253703650496,541.577675110117,198.906227921135,165.468024972181,47.2777078832966,278.609833279231,140.968615043858
Sat Jun 09 18:28:18 PDT 2018,1528594098.653,29.9015056,-131.7548805,155.797185894227,711.549368384756,842.251330986857,782.672526444402,46.545584441846,28.1527858860105,161.025750577153,195.771993381908,123.19378108495,105.23422367412,106.90512281684,540.141300489707,198.309115314628,165.018660681529,47.0796053412155,277.865508398211,139.495483489589
Sat Jun 09 18:28:19 PDT 2018,1528594099.644,29.9015276,-131.7548207,157.49119139809,709.747150835397,840.147818698135,784.677256937871,46.3643070316041,14.8158613198871,160.59551756368,195.154114435241,122.860246897356,104.87525550032,106.546859866788,538.704925869297,197.712002708121,164.569296390877,46.8873289355796,277.121183517191,140.175719147723
Sat Jun 09 18:28:20 PDT 2018,1528594100.635,29.9015491,-131.7547637,154.878462477145,707.950921234715,838.036793217814,782.573374112394,46.1830296213622,28.0372432226901,160.145728363811,194.536235488574,122.526712709762,104.525042036354,97.7651556526668,537.296174004894,197.114890101614,164.119932100224,41.6321399591305,276.339642099352,138.702587593454
Sat Jun 09 18:28:21 PDT 2018,1528594101.638,29.9015706,-131.7547077,156.574944538592,711.350579104451,842.341013692011,780.474228665742,46.0017522111203,27.9712188436499,159.715495350337,193.888933498045,122.193178522168,104.166073862554,105.85938031587,535.88742214049,196.517777495107,163.670567809572,46.5144293232325,275.595317218332,139.38406153038
Sat Jun 09 18:28:22 PDT 2018,1528594102.65,29.9015906,-131.7546507,160.425346092539,709.548363458296,840.207451024882,782.478957653004,45.880897403005,14.6342942775265,159.285262336864,193.271054551378,121.859644334574,103.807105688755,105.510799482214,534.478670276086,195.9206648886,163.22120351892,51.391697274831,274.850992337312,140.572453335719
Sat Jun 09 18:28:23 PDT 2018,1528594103.64,29.9016081,-131.7545947,159.962269941197,707.752134809217,844.496647503869,784.482384456625,45.6996199927631,14.5847759932464,158.855029323391,192.653175604711,121.52611014698,103.448137514955,105.152536532162,533.069918411682,195.323552282093,162.771839228268,51.1935938067155,274.069450919473,140.190569735186
Sat Jun 09 18:28:24 PDT 2018,1528594104.642,29.9016251,-131.7545385,161.651323117038,711.159433561045,848.79437684484,786.482376062535,45.5787651846478,14.5352577089662,158.424796309918,192.035296658044,121.192575959386,103.089169341155,104.79427358211,531.633543791272,194.726439675586,162.322474937616,45.9317730438451,305.703513071035,139.808686134652
Sat Jun 09 18:28:25 PDT 2018,1528594105.646,29.9016423,-131.7544821,156.877245030841,709.363204911966,846.675839366915,788.482367668449,45.4579103765324,27.7566396117692,157.994563296445,191.417417711377,120.859041771792,102.738955877189,104.436010632058,553.84036932937,194.129327069079,161.873110646963,50.797387796519,304.921971653196,138.868143401317
Sat Jun 09 18:28:26 PDT 2018,1528594106.641,29.9016606,-131.7544246,152.109911012276,702.369436810658,831.725790309569,774.072901101164,95.4313783341554,27.690615232729,157.564330282972,190.79953876471,120.525507584198,102.388742413223,104.077747682006,528.760796745526,193.562070328558,161.423746356311,40.4726544628354,271.724826665956,136.317709298237
Sat Jun 09 18:28:27 PDT 2018,1528594107.654,29.9016808,-131.7543642,149.502134057476,705.782722559561,836.045037166962,776.090543053664,45.0953507541175,27.6245908536888,157.134097269498,190.181659818043,120.191973396604,102.038528949256,103.719484731954,527.352044881122,192.964957722051,160.974382065659,45.3432906280126,303.396105354337,134.84705372704
Sat Jun 09 18:28:28 PDT 2018,1528594108.645,29.901703,-131.7543034,149.051439908225,703.998468859428,827.533792119327,774.005614259568,44.9744959460022,14.2876662875654,156.703864256025,189.563780871376,119.85843920901,101.68831548529,103.361221781902,549.586493175226,192.367845115544,160.525017775007,45.1451880859316,302.577347399679,134.454939558617
Sat Jun 09 18:28:29 PDT 2018,1528594109.649,29.9017248,-131.7542425,155.067038758443,712.609294063753,844.692062557752,776.024559899385,44.7932185357603,14.2381480032853,156.273631242552,188.945901924709,119.524905021416,101.338102021323,103.012640948245,548.15012074989,191.770732509037,160.075653484354,55.0795415458638,301.758589445021,137.295971889929
Sat Jun 09 18:28:30 PDT 2018,1528594110.658,29.9017464,-131.7541795,154.611391492703,710.813064466265,842.581038275432,782.160290752341,44.672363727645,14.1886297190051,155.843398229079,188.328022978042,119.202487814888,108.737038251531,102.664060114589,546.741371080559,191.17361990253,159.626289193702,54.8756119413031,300.977048027182,136.906939653795
Sat Jun 09 18:28:31 PDT 2018,1528594111.652,29.9017679,-131.7541135,152.00361489978,709.034796811605,840.470013993111,775.97753078407,44.5515089195297,27.4100116218081,155.413165215606,187.710144031374,118.88007060836,108.378068686216,102.315479280932,545.304998655222,190.576507296024,159.17692490305,54.6658562002974,300.195506609343,135.44184275407
Sat Jun 09 18:28:32 PDT 2018,1528594112.648,29.9017879,-131.7540475,153.705049289244,707.256529156945,838.366502902389,778.014124581933,44.4306541114143,27.3439872427679,154.982932202133,187.092265084707,118.557653401832,108.0190991209,101.966898447275,543.896248985891,189.979394689517,158.727560612398,59.5256438904899,266.998361622103,136.131351345538
Sat Jun 09 18:28:33 PDT 2018,1528594113.655,29.9018087,-131.7539827,155.410751190079,715.877675422007,842.686769434174,780.037809109306,94.4645446711638,27.2779628637277,154.552699188659,186.47438613804,127.795839912273,107.660129555584,101.618317613619,542.487499316561,189.412137948996,158.278196321745,49.1950844203629,298.669640310484,141.174269550466
Sat Jun 09 18:28:34 PDT 2018,1528594114.663,29.9018286,-131.753918,157.117138696031,719.278988048527,846.998503103976,790.258460362269,44.128517091126,27.2119384846875,154.122466175186,210.777812050569,127.462305724679,107.309916096287,109.704205060051,564.723828788336,214.550781822435,157.828832031093,54.0540673866155,297.888098892645,140.792385949932
Sat Jun 09 18:28:35 PDT 2018,1528594115.655,29.9018472,-131.7538534,160.97813051246,717.482758447846,857.726503592674,792.267929740765,44.0076622830107,27.1459141056473,153.692233161713,210.159933103902,127.128771537084,114.707620839375,109.355622682308,563.287456362999,213.953669215928,157.379467740441,58.913855076808,297.106557474806,140.410502349399
Sat Jun 09 18:28:36 PDT 2018,1528594116.658,29.9018674,-131.7537877,158.365401592836,715.674553901411,855.607967312748,794.282138686626,43.8868074748954,27.0798897266071,153.26200014824,209.542054157235,126.79523734949,106.591978361841,108.997358188169,561.851083937662,213.356556609421,156.930103449789,53.6403811150146,296.325016056967,140.028618748865
Sat Jun 09 18:28:37 PDT 2018,1528594117.664,29.9018908,-131.7537241,153.598067574271,708.680782076721,847.081697075908,792.192471007502,43.7659526667801,27.0138653475668,152.851323321163,208.924175210568,126.461703161896,106.233008796526,100.214307530337,560.414711512326,212.729588136928,156.530668962664,38.2469090740727,295.543474639128,139.65651324153
Sat Jun 09 18:28:38 PDT 2018,1528594118.659,29.901913,-131.7536632,150.986024258445,706.896527424985,838.561919166292,781.904528535854,93.7998432265296,26.9478409685266,152.440646494086,183.414414432874,126.128168974302,98.1248895370356,99.8657266966804,535.333259945884,186.426574916461,156.081304672012,48.1870886704501,294.761933221289,138.557096616374
Sat Jun 09 18:28:39 PDT 2018,1528594119.658,29.9019326,-131.7536043,156.998459795618,710.315802945937,842.882185698075,783.942428214636,93.6185610143566,26.8818165894864,152.02996966701,207.717840345402,125.794634786708,105.523825767244,99.5171458630238,557.569589417658,211.565218789901,155.63194038136,47.9948122648141,293.98039180345,138.912302226859
Sat Jun 09 18:28:40 PDT 2018,1528594120.666,29.9019548,-131.753551,154.388207433577,708.531548291008,840.786185410964,777.772579025583,43.2825334343188,26.8157922104462,151.619292839933,207.099961398735,125.461100599114,105.173612307947,99.1782471457628,556.133216992322,210.968106183394,197.473119678808,57.9349918611896,293.198850385611,138.540196719524
Sat Jun 09 18:28:41 PDT 2018,1528594121.661,29.9019902,-131.7535084,160.403119529654,711.956808034062,845.105431078373,783.919094211851,93.3164239940683,26.749767831406,151.208616012856,181.590200621042,125.12756641152,97.0654930484566,107.273816708591,554.696844566985,210.370993576887,154.733211800055,52.673171098321,292.417308967772,138.168091212188
Sat Jun 09 18:28:42 PDT 2018,1528594122.665,29.9020379,-131.7534821,151.332213250306,704.981000923979,836.594186030736,777.749241325526,42.9803964140305,26.6837434523658,150.79793918578,205.89362653357,124.794032223926,104.473185384683,106.925234330847,553.260472141649,209.77388097038,154.283847509403,42.3600918895965,291.635767549932,137.795985704853
Sat Jun 09 18:28:43 PDT 2018,1528594123.666,29.9020949,-131.7534728,148.735027707008,698.017165987869,828.096945307927,771.588868400326,92.9538643716534,26.6177190733256,150.387262358703,180.383865755877,124.471616784385,96.3738222312123,98.1421836730151,528.206643331212,183.470867749912,153.884413022279,47.2431859776402,290.854226132094,136.603322245696
Sat Jun 09 18:28:44 PDT 2018,1528594124.666,29.9021549,-131.7534766,148.294238213796,701.454403451649,832.432237028913,769.541847679097,92.7725821594804,26.5516946942854,149.976585531626,179.795409837379,124.138082596791,96.0323648732647,97.8032849557541,526.825516417888,182.903611009391,153.484978535154,36.9301058428814,290.072684714254,136.216160405293
Sat Jun 09 18:28:45 PDT 2018,1528594125.669,29.9022197,-131.7534877,147.858401835751,699.688110739548,830.343749933401,767.499565842897,42.4365545794426,26.4856703152451,149.565908704549,179.206953918881,123.804548409197,95.6909075153172,97.464386238493,525.416766748557,208.042254882831,153.035614244502,41.8182213434284,289.291143296415,135.831475122474
Sat Jun 09 18:28:46 PDT 2018,1528594126.676,29.9022874,-131.7535055,149.576485737356,697.921818027448,828.255262837888,773.669772441895,42.3156997713272,26.4196459362049,149.155231877473,178.618498000383,123.471014221603,95.3582048672029,97.1254875212319,524.035639835232,207.445142276324,152.636179757378,41.6434251991968,288.509601878576,136.313123049538
Sat Jun 09 18:28:47 PDT 2018,1528594127.666,29.9023579,-131.753532,149.138173588875,696.161513267218,832.5895336945,771.627489096964,42.1948449632119,26.3536215571647,148.744555050396,178.059465110054,113.57687631704,95.0255022190885,96.7865888039709,546.299592063013,206.848029669817,152.236745270253,46.5265192872405,287.728060460737,131.160715683718
Sat Jun 09 18:28:48 PDT 2018,1528594128.686,29.9024304,-131.7535669,144.391336063123,689.209653280055,824.093313836066,757.28436240651,42.0739901550966,13.0332030858014,148.333878223319,177.500432219725,113.254459110513,94.6840448611411,96.4476900867099,521.245763252577,206.25091706331,151.787380979601,46.3458960805293,286.946519042898,128.822897586818
Sat Jun 09 18:28:49 PDT 2018,1528594129.666,29.9025044,-131.7536079,143.962928570681,692.664853641458,822.019851929756,759.368342047297,41.9531353469813,26.2710910833645,147.923201396242,176.941399329396,122.503764369007,94.3513422130267,96.1087913694488,519.864636339252,179.947903842843,151.387946492477,46.1710990102632,286.164977625059,133.233346469844
Sat Jun 09 18:28:50 PDT 2018,1528594130.668,29.9025779,-131.7536462,152.149780093168,696.114063279212,832.777905024578,773.763947178374,41.832280538866,26.2050667043243,147.512524569166,176.382366439067,122.181348929466,94.0186395649124,95.7795763126701,542.128588567033,205.086547716282,150.988512005352,40.9325846452422,285.38343620722,134.846936749316
Sat Jun 09 18:28:51 PDT 2018,1528594131.661,29.9026507,-131.7536755,140.939126487405,683.970650836894,817.865414925539,755.316946054005,41.7114257307506,26.1555484200441,147.101847742089,175.852754238773,121.858933489925,93.6859369167981,95.4503612558913,540.719838897702,204.519290975761,150.589077518228,40.7577885010105,284.6391113262,131.399029988665
Sat Jun 09 18:28:52 PDT 2018,1528594132.673,29.9027193,-131.7536922,144.824882305373,687.437825192448,822.222224166959,761.510845574467,91.7453162905002,26.1060301357639,146.691170915012,175.323142038479,121.536518050384,93.3532342686838,86.6880228186482,515.666010087266,178.216277755294,150.189643031104,40.5829923567789,283.894786445181,133.180700177878
Sat Jun 09 18:28:53 PDT 2018,1528594133.679,29.9027813,-131.7536919,146.550395092581,690.899008824352,820.163787453859,759.492255150997,41.4092887104623,26.0400057567237,146.280494087935,174.793529838186,121.214102610843,100.769681314744,94.8016132587293,537.929962315047,203.354921628733,149.790208543979,50.5406522145605,283.113245027341,133.747298349389
Sat Jun 09 18:28:54 PDT 2018,1528594134.669,29.9028359,-131.7536764,152.585802894324,704.747631430224,843.790915702109,782.099039965473,91.4431792702119,25.9904874724436,145.869817260859,174.263917637892,120.891687171302,100.42822256528,102.906866482039,560.166291786821,202.757809022226,149.390774056855,50.3542028714041,282.368920146321,133.380752216081
Sat Jun 09 18:28:55 PDT 2018,1528594135.68,29.9028814,-131.7536476,143.532230157939,692.598234762613,822.485721451065,767.755915463563,91.2618970580389,25.9244630934034,145.459140433782,173.734305437598,120.569271731762,92.3376141216421,94.1334994846896,558.757542117491,202.190552281706,148.99133956973,50.1677535282478,281.624595265301,132.05075094485
Sat Jun 09 18:28:56 PDT 2018,1528594136.686,29.9029219,-131.7536092,140.954169897217,690.861879893889,820.457333918371,761.633450606177,40.925869478001,25.8584387143631,145.048463606705,173.204693237305,120.246856292221,92.0049114735278,93.8042844279109,533.703713307055,201.593439675199,148.591905082606,44.9183916142782,280.880270384282,130.600513094719
Sat Jun 09 18:28:57 PDT 2018,1528594137.697,29.9029563,-131.7535641,144.84171666897,694.323064477393,824.844192340197,763.723473501652,40.8050146698857,25.7924143353229,144.657342966025,172.675081037011,119.92444085268,99.4301146209372,93.4750693711321,532.32258639373,200.996327068692,148.192470595482,44.737768407567,280.135945503262,132.290891909353
